title,url,topic_idx,news_date
"'경동인베스트 OI 챌린지 데모데이' 성료 ""2000만원 상금 지원""",https://n.news.naver.com/mnews/article/008/0004967457?sid=101,4,20231128
"세일정밀, 전라남도 손잡고 우주 발사체 사업 진출",https://n.news.naver.com/mnews/article/015/0004919445?sid=101,4,20231128
상속세 줄인다고 세수 텅텅?…“비중 2%에 불과한데 억지 주장”,https://n.news.naver.com/mnews/article/009/0005222086?sid=101,4,20231128
"프랑스 뷰티 브랜드 '셀바티코', 홀리데이 기프트 출시",https://n.news.naver.com/mnews/article/008/0004967449?sid=101,4,20231128
"아세아시멘트, SCR 설비 도입 추진...오염물질 배출 줄인다",https://n.news.naver.com/mnews/article/009/0005222078?sid=101,4,20231128
가업 물려받는 금수저? 불구덩이 결심…장수기업 2세의 남모를 고민,https://n.news.naver.com/mnews/article/009/0005222070?sid=101,4,20231128
"""AI로 보험 약관까지 분석""…해빗팩토리, 206억원 유치 [허란의 VC 투자노트]",https://n.news.naver.com/mnews/article/015/0004919436?sid=101,0,20231128
"""연식변경 시즌, 중고차 매입시세 하락…쏘렌토마저 7% 하락""",https://n.news.naver.com/mnews/article/008/0004967441?sid=101,4,20231128
"""기업승계 안되면 폐업·매각 고려… 57만명 일자리 위기"" [국회 향한 中企의 호소]",https://n.news.naver.com/mnews/article/014/0005107267?sid=101,4,20231128
코웨이 환경기술연구소 공인시험기관 자격 유지,https://n.news.naver.com/mnews/article/014/0005107262?sid=101,4,20231128
"최철홍 보람 회장, 2년 연속 '韓경제 빛낸 인물'",https://n.news.naver.com/mnews/article/014/0005107261?sid=101,4,20231128
"""괄사·비건립밤...외국인 꼭 사가는 쇼핑템 만들 것""",https://n.news.naver.com/mnews/article/014/0005107259?sid=101,4,20231128
"씨드-한입, '씨드팜' 상품개발 위한 MOU 체결",https://n.news.naver.com/mnews/article/008/0004967422?sid=101,4,20231128
"""투자 혹한기, 중후기 스타트업엔 더 거세…이 '두 가지' 챙겨라""",https://n.news.naver.com/mnews/article/008/0004967421?sid=101,4,20231128
발명진흥회 임직원들 '천사의 집' 찾아 김장 봉사활동,https://n.news.naver.com/mnews/article/421/0007203654?sid=101,4,20231128
"바디프랜드, 한국소비자원과 안마의자 안전사용 캠페인",https://n.news.naver.com/mnews/article/119/0002773997?sid=101,1,20231128
"""中企 절반이 폐업 고려…승계 활성화법 통과 절실""",https://n.news.naver.com/mnews/article/015/0004919338?sid=101,4,20231128
"""맛있는 연말 홈파티""…테팔 '테팔리앙 쿠킹스쿨' 참가자 모집",https://n.news.naver.com/mnews/article/421/0007203627?sid=101,4,20231128
"안양시, GITEX GLOBAL 2023 참관기업 간담회 개최",https://n.news.naver.com/mnews/article/119/0002773983?sid=101,2,20231128
"""장수中企가 세금도 더 내…승계가 富 대물림이라니 억울""",https://n.news.naver.com/mnews/article/009/0005222043?sid=101,4,20231128
"상속·증여세 인하땐 세수 부족? ""韓 전체 2%에 불과…억지 주장""",https://n.news.naver.com/mnews/article/009/0005222042?sid=101,4,20231128
가업승계 대신 폐업 택합니다,https://n.news.naver.com/mnews/article/009/0005222019?sid=101,4,20231128
롯데백화점 벽에 붙은 크리스마스 요정 '똔뚜' 만든 스타트업은?[Geeks' Briefing],https://n.news.naver.com/mnews/article/015/0004919298?sid=101,4,20231128
에어컨 실외기실에 태양광패널 설치,https://n.news.naver.com/mnews/article/009/0005221926?sid=101,4,20231128
"중소기업 10곳 중 9곳 ""중처법 유예해야""...노동계 반발",https://n.news.naver.com/mnews/article/018/0005628355?sid=101,4,20231128
"""업종 전환으로 매출·고용 5배 늘렸더니""...기업승계 지원 안되는 나라",https://n.news.naver.com/mnews/article/018/0005628340?sid=101,4,20231128
"""女스타트업 성장 위해 글로벌 연대해야""…중진공, APEC과 포럼",https://n.news.naver.com/mnews/article/008/0004967349?sid=101,4,20231128
중소기업 상생과 디지털 혁신을 위한 업무협약 체결식,https://n.news.naver.com/mnews/article/001/0014359418?sid=101,4,20231128
"유한킴벌리, 크리넥스 밤부케어 매출 1% 기부…도시숲 조성 기여",https://n.news.naver.com/mnews/article/277/0005347220?sid=101,4,20231128
"'바쁘다, 바빠'…과기부, 공공SW·28㎓·와이파이·차기장관설까지",https://n.news.naver.com/mnews/article/648/0000021363?sid=101,4,20231128
"렛서, 펜타브리드와 손잡고 생성형 AI 마케팅 기술 고도화",https://n.news.naver.com/mnews/article/011/0004267397?sid=101,0,20231128
"스트라드비젼, '퍼블릭 클라우드 ERP' 도입 ""글로벌 확장 추진""",https://n.news.naver.com/mnews/article/008/0004967335?sid=101,0,20231128
"""협업 플랫폼, 스윗으로 교체하세요""…'최대 1억' 지원[중기소식]",https://n.news.naver.com/mnews/article/003/0012236396?sid=101,4,20231128
"중진공 강석진 이사장, 부산 소재 친환경차 부품 기업 방문",https://n.news.naver.com/mnews/article/003/0012236381?sid=101,4,20231128
"JW홀딩스, 몽골에 종합영양수액 '위너프' 수출",https://n.news.naver.com/mnews/article/648/0000021361?sid=101,4,20231128
[2023 ICT창업멘토링 20스타즈]〈10〉고퍼소프트 “1인셀러 IP침해 걱정없이 전자동화 판매 지원”,https://n.news.naver.com/mnews/article/030/0003160902?sid=101,4,20231128
"""하이퍼로컬 시대 개막""…김용현 당근 대표, 대통령 표창",https://n.news.naver.com/mnews/article/008/0004967323?sid=101,0,20231128
"코웨이 환경기술연구소, '공인시험기관' 22년연속 인정",https://n.news.naver.com/mnews/article/003/0012236301?sid=101,4,20231128
"해시드, 일본 버추얼 유튜버 플랫폼 ‘이즈모’에 투자 [김종우의 VC 투자노트]",https://n.news.naver.com/mnews/article/015/0004919252?sid=101,4,20231128
"삼성바이오, 7600억 수주 계약...연간 누적 수주액 3조원 돌파",https://n.news.naver.com/mnews/article/648/0000021360?sid=101,4,20231128
"""크리스마스 요리는 테팔과""...‘테팔리앙 쿠킹스쿨’ 참가자 모집",https://n.news.naver.com/mnews/article/014/0005107152?sid=101,4,20231128
'애니팡3'에 짱구 넣었더니…이용자 '팡팡',https://n.news.naver.com/mnews/article/648/0000021359?sid=101,4,20231128
"골프존, '전산 먹통' 복구…""장애 악용한 피싱문자 주의""",https://n.news.naver.com/mnews/article/003/0012236232?sid=101,4,20231128
경기도 청년 창업가 20여명 새도약…소상공인 청년사관학교 졸업,https://n.news.naver.com/mnews/article/421/0007203223?sid=101,4,20231128
"골프존, 모바일·PC 서비스 정상화…""이용 불편에 깊은 사과말씀""",https://n.news.naver.com/mnews/article/421/0007203204?sid=101,4,20231128
"'5000억 운용' K2인베, 김봉수·김상우 공동대표 전환 [시그널]",https://n.news.naver.com/mnews/article/011/0004267370?sid=101,4,20231128
"아파트아이, 삼성화재와 '주택화재보험 아파트아이 전용 플랜' 출시",https://n.news.naver.com/mnews/article/421/0007203186?sid=101,4,20231128
유튜브 크리에이터 오디션 '구독왕' 내년 2월 편성 확정,https://n.news.naver.com/mnews/article/421/0007203177?sid=101,4,20231128
"[알립니다]넥스트엘레베이션, ‘2023 데모데이 더 비기닝’ 개최",https://n.news.naver.com/mnews/article/277/0005347167?sid=101,4,20231128
"피앤에스미캐닉스, AI 로봇 산학협력 추진 ""재활 표준 만든다""",https://n.news.naver.com/mnews/article/008/0004967295?sid=101,0,20231128
"""누구나 인생선생님 연결""…유튜버 등장한 '이 캠페인'[중기소식]",https://n.news.naver.com/mnews/article/003/0012236135?sid=101,4,20231128
창작자 대상 음원수익 플랫폼 출시…순이엔티 '스냅비츠',https://n.news.naver.com/mnews/article/003/0012236118?sid=101,4,20231128
"중진공, 기술사업화 대전 산업부 장관 표창 수상",https://n.news.naver.com/mnews/article/030/0003160855?sid=101,4,20231128
"모바일상품권 플랫폼 `폰기프트`, 기업복지서비스 전문기업 현대이지웰과 제휴",https://n.news.naver.com/mnews/article/029/0002839898?sid=101,4,20231128
"'AI 승부수'…한글과컴퓨터 ""5년내 글로벌 빅테크 목표""",https://n.news.naver.com/mnews/article/648/0000021356?sid=101,0,20231128
"""개인정보·데이터 안전하게 보호"" 센트비, 국제인증 2종 동시 획득",https://n.news.naver.com/mnews/article/008/0004967289?sid=101,4,20231128
"코웨이 환경기술연구소, 22년 연속 한국인정기구 공인시험기관 인정",https://n.news.naver.com/mnews/article/018/0005628230?sid=101,4,20231128
'도시숲 조성' 크리넥스…밤부케어 화장지 매출 1% 기부,https://n.news.naver.com/mnews/article/003/0012236012?sid=101,4,20231128
"유한킴벌리, 크리넥스 밤부케어 화장지 매출 1% 도시숲 조성 기부",https://n.news.naver.com/mnews/article/018/0005628224?sid=101,4,20231128
"LX하우시스, ‘서울 기후테크 컨퍼런스’ 참가",https://n.news.naver.com/mnews/article/018/0005628220?sid=101,4,20231128
"중기 창업주·2세 경영인 '57만명 일자리, 매출액 138조 잃을 수도""",https://n.news.naver.com/mnews/article/014/0005107096?sid=101,4,20231128
"""글로벌 여성기업 경험 공유""…중진공, APEC과 포럼 개최",https://n.news.naver.com/mnews/article/421/0007203011?sid=101,4,20231128
"서강대학교 ICT법경제연구소, '공정거래법 형사제재' 관련 세미나",https://n.news.naver.com/mnews/article/421/0007203010?sid=101,4,20231128
발표하는 이덕준 대표,https://n.news.naver.com/mnews/article/003/0012235976?sid=101,4,20231128
'소셜벤처의 혁신과 기업가 정신은',https://n.news.naver.com/mnews/article/003/0012235975?sid=101,4,20231128
"중소벤처기업부, 'K-소셜벤처 페스타 2023'",https://n.news.naver.com/mnews/article/003/0012235973?sid=101,4,20231128
"중기부, 'K-소셜벤처 페스타 2023' 개최",https://n.news.naver.com/mnews/article/003/0012235971?sid=101,4,20231128
K-소셜벤처 페스타 2023,https://n.news.naver.com/mnews/article/003/0012235970?sid=101,4,20231128
'K-소셜벤처 페스타',https://n.news.naver.com/mnews/article/003/0012235968?sid=101,4,20231128
"신세계까사, 크리스마스 앞두고 까사미아 홈데코 신제품 출시",https://n.news.naver.com/mnews/article/018/0005628217?sid=101,4,20231128
"중진공, 산업부 장관 표창…""우수기술 중기 사업화 지원""",https://n.news.naver.com/mnews/article/003/0012235953?sid=101,4,20231128
TCC스틸 니켈도금강판공장 준공…연산능력 8만→20만t,https://n.news.naver.com/mnews/article/001/0014358923?sid=101,2,20231128
"‘상조업계의 대중화’ 이끈 최철홍 보람 회장, '한국경제 빛낸 인물' 2년 연속 선정",https://n.news.naver.com/mnews/article/014/0005107088?sid=101,4,20231128
"디퍼아이, 칩간통신 기술 상용화 성공 ""글로벌 시장 공략""",https://n.news.naver.com/mnews/article/008/0004967268?sid=101,4,20231128
"N32 매트리스, 연말 맞아 ‘엔드 오브 이어 프로모션’ 전개",https://n.news.naver.com/mnews/article/018/0005628201?sid=101,4,20231128
"중진공, APEC과 여성 창업 생태계 활성화 위해 모여",https://n.news.naver.com/mnews/article/277/0005347134?sid=101,4,20231128
"LX하우시스, 건축물 탄소저감 기술 선보인다",https://n.news.naver.com/mnews/article/011/0004267319?sid=101,3,20231128
"""여성창업 생태계 활성화""…'스타트업 리더스포럼' 개최",https://n.news.naver.com/mnews/article/003/0012235837?sid=101,4,20231128
"코웨이 환경기술연구소, 22년 연속 공인시험기관 인정",https://n.news.naver.com/mnews/article/014/0005107054?sid=101,4,20231128
[UDC 2023]블록체인으로 식물이력 관리…신뢰·투명성 다 잡았다,https://n.news.naver.com/mnews/article/648/0000021354?sid=101,0,20231128
"컴피어, '2세대 컴피어 3D 전신 안마매트' 29일 와디즈 론칭",https://n.news.naver.com/mnews/article/421/0007202821?sid=101,4,20231128
"㈜유비씨, 2023 KoVAC META Connect 최우수상 수상",https://n.news.naver.com/mnews/article/016/0002231102?sid=101,2,20231128
"알서포트, 일본 리브패스와 국내 사업 '맞손'",https://n.news.naver.com/mnews/article/014/0005107045?sid=101,4,20231128
"K2인베, 항노화 화장품 엑소코바이오 품었다[시그널]",https://n.news.naver.com/mnews/article/011/0004267307?sid=101,4,20231128
"'위워크 쇼크'…리브랜딩 나선 스파크플러스, 웹사이트 전면 개편",https://n.news.naver.com/mnews/article/008/0004967241?sid=101,4,20231128
[포토뉴스] 2023 휘슬러코리아-구세군 자선냄비 전달식,https://n.news.naver.com/mnews/article/011/0004267304?sid=101,4,20231128
"한미반도체, HBM용 하이퍼모델 'TC 본더 그리핀' 장비 첫 출고",https://n.news.naver.com/mnews/article/421/0007202752?sid=101,4,20231128
"로이스커뮤니케이션, ‘2023 한국PR대상’ 이미지PR 부문 최우수상 수상",https://n.news.naver.com/mnews/article/119/0002773884?sid=101,4,20231128
"“디지털트윈, 스마트제조혁신 핵심 열쇠”…2023 제조혁신코리아",https://n.news.naver.com/mnews/article/030/0003160798?sid=101,4,20231128
'2023 DFA 어워즈'서 올해를 빛낸 아시아 디자인 수상작은?,https://n.news.naver.com/mnews/article/421/0007202749?sid=101,4,20231128
"로봇카페 비트, 시리즈B 투자 유치 성공 '글로벌 진출·IPO 본격화'",https://n.news.naver.com/mnews/article/008/0004967228?sid=101,4,20231128
"데카르트, 시니어라이프스타일 박람회서 '데카르트for Clinic' 선봬",https://n.news.naver.com/mnews/article/421/0007202745?sid=101,4,20231128
"중소기업중앙회, 기업승계 지원법안 국회 통과 촉구 기자회견",https://n.news.naver.com/mnews/article/001/0014358682?sid=101,4,20231128
"셀바티코, 홀리데이 기프트 세트 출시",https://n.news.naver.com/mnews/article/011/0004267296?sid=101,4,20231128
"더스킨팩토리, ""쿤달사고 캐나다·미국 떠나자"" 에어캐나다와 협업",https://n.news.naver.com/mnews/article/421/0007202743?sid=101,4,20231128
"빅픽쳐스, 싱가포르 TrueWorldstudios와 MOU 체결",https://n.news.naver.com/mnews/article/016/0002231080?sid=101,4,20231128
"가치워크, 사랑의 김장나눔 행사 동참…이웃에 따뜻한 손길",https://n.news.naver.com/mnews/article/421/0007202734?sid=101,4,20231128
"강락근 NHN다이퀘스트 대표, SW산업 발전 유공 국무총리 표창",https://n.news.naver.com/mnews/article/030/0003160792?sid=101,4,20231128
"""안마의자 안전하게 쓰자""…바디프랜드, 한국소비자원과 캠페인",https://n.news.naver.com/mnews/article/421/0007202727?sid=101,4,20231128
"중진공, '대한민국 기술사업화 대전'서 산업부 장관 표창 수상",https://n.news.naver.com/mnews/article/421/0007202726?sid=101,4,20231128
"중진공, 우수기술 中企 사업화 지원 공로 산업통상자원부 장관 표창",https://n.news.naver.com/mnews/article/277/0005347090?sid=101,4,20231128
"한미반도체, HBM용 하이퍼모델 TC본더 첫 출고",https://n.news.naver.com/mnews/article/014/0005107015?sid=101,4,20231128
"기보, 기술사업화 유공 산업통상자원부 장관 표창 수상",https://n.news.naver.com/mnews/article/277/0005347086?sid=101,4,20231128
"""의사는 환자에만 집중하세요"" 블루엠텍, 다음달 코스닥 상장",https://n.news.naver.com/mnews/article/277/0005347085?sid=101,4,20231128
"코웨이 환경기술연구소, 22년 연속 한국인정기구 공인시험기관",https://n.news.naver.com/mnews/article/277/0005347084?sid=101,4,20231128
"난임치료 의료기기 개발업체 그리니쉬, 중기부 팁스(TIPS) 선정",https://n.news.naver.com/mnews/article/030/0003160787?sid=101,4,20231128
"캐시노트 ""사업장 매출 입금 여부 자동 확인하세요""",https://n.news.naver.com/mnews/article/277/0005347078?sid=101,4,20231128
"보험시장 정보비대칭 해소 '해빗팩토리', 206억 시리즈C 투자유치",https://n.news.naver.com/mnews/article/008/0004967206?sid=101,4,20231128
"아세아시멘트, 오염물질 저감 실증화 기술 개발",https://n.news.naver.com/mnews/article/277/0005347072?sid=101,2,20231128
"버튜버 엔터 스콘, 프리A 5억 추가 투자유치…누적 21.5억 유치",https://n.news.naver.com/mnews/article/008/0004967198?sid=101,4,20231128
로봇이 대접해주는 커피,https://n.news.naver.com/mnews/article/003/0012235534?sid=101,0,20231128
2023 제조혁신 코리아,https://n.news.naver.com/mnews/article/003/0012235533?sid=101,4,20231128
로봇이 붕어빵을?,https://n.news.naver.com/mnews/article/003/0012235532?sid=101,0,20231128
로봇으로 만드는 붕어빵,https://n.news.naver.com/mnews/article/003/0012235530?sid=101,4,20231128
로봇이 구워주는 붕어빵,https://n.news.naver.com/mnews/article/003/0012235529?sid=101,4,20231128
제조업에 알맞는 스마트 공장 시스템은?,https://n.news.naver.com/mnews/article/003/0012235523?sid=101,3,20231128
다양한 로봇 설비 선보이는 제조혁신 코리아,https://n.news.naver.com/mnews/article/003/0012235522?sid=101,0,20231128
제조업을 위한 스마트 공장 시스템은?,https://n.news.naver.com/mnews/article/003/0012235521?sid=101,3,20231128
스마트 공장 시스템 설비 살펴보는 관람객,https://n.news.naver.com/mnews/article/003/0012235520?sid=101,3,20231128
2023 제조혁신 코리아,https://n.news.naver.com/mnews/article/003/0012235518?sid=101,4,20231128
로봇이 구워주는 붕어빵,https://n.news.naver.com/mnews/article/003/0012235516?sid=101,4,20231128
다양한 로봇 설비 선보이는 제조혁신 코리아,https://n.news.naver.com/mnews/article/003/0012235515?sid=101,0,20231128
"중기부, K소셜벤처 페스타 개최",https://n.news.naver.com/mnews/article/030/0003160770?sid=101,4,20231128
"중기부, 제1회 K-소셜벤처 페스타 2023 개최",https://n.news.naver.com/mnews/article/016/0002231054?sid=101,4,20231128
"""우수성 알린다""…'제1회 K-소셜벤처 페스타 2023' 개최",https://n.news.naver.com/mnews/article/003/0012235486?sid=101,4,20231128
소셜벤처기업 발전방안 마련 'K-소셜벤처 페스타' 첫 개최,https://n.news.naver.com/mnews/article/001/0014358570?sid=101,4,20231128
"콘텐츠 AC 프로그램 마친 탭엔젤파트너스 ""10개사 117억 투자유치""",https://n.news.naver.com/mnews/article/008/0004967187?sid=101,4,20231128
"""자생적 발전 기반 마련""…K-소셜벤처 페스타 개최",https://n.news.naver.com/mnews/article/008/0004967186?sid=101,4,20231128
"중기부, K-소셜벤처 노하우 공유하고 우수성 알릴 '페스타' 연다",https://n.news.naver.com/mnews/article/421/0007202556?sid=101,4,20231128
"""폐업 위기, 57만명 일자리 잃을 판""…발칵 뒤집힌 중소기업",https://n.news.naver.com/mnews/article/015/0004919168?sid=101,4,20231128
"""中企 기술혁신 지원 성과 인정""…기보, 산업부 장관 표창 수상",https://n.news.naver.com/mnews/article/421/0007202536?sid=101,4,20231128
"커리어 월렛, 글로벌 IP 플랫폼 ‘플랫팜’과 맞손",https://n.news.naver.com/mnews/article/119/0002773846?sid=101,4,20231128
"기보, 기술사업화 유공 산업부 장관 표창 수상",https://n.news.naver.com/mnews/article/030/0003160761?sid=101,4,20231128
"""내 사업장 매출입금 자동확인""…캐시노트, 서비스 출시",https://n.news.naver.com/mnews/article/003/0012235419?sid=101,4,20231128
"큐롬바이오 ""내년 코스닥 상장 목표로 기술성평가 신청 추진""",https://n.news.naver.com/mnews/article/008/0004967166?sid=101,4,20231128
"“상속세 부담에 폐업 속출”...중기, 기업승계활성화법 촉구",https://n.news.naver.com/mnews/article/016/0002231025?sid=101,4,20231128
"""깊고 진한 육수""…홈앤쇼핑, '백설 1분링' 론칭 생방송",https://n.news.naver.com/mnews/article/003/0012235386?sid=101,4,20231128
건강보험료 ‘소득보험료 정산’...지역가입자 올 11월 첫 실시,https://n.news.naver.com/mnews/article/016/0002231014?sid=101,4,20231128
"이경주 요요인터렉티브 대표, 2023 경찰대 국제대테러연구센터 세미나서 `테러 대응 XR 시뮬레이터` 기술 발표",https://n.news.naver.com/mnews/article/029/0002839783?sid=101,4,20231128
매출 1000억 벤처 900개 육박 역대 최고치,https://n.news.naver.com/mnews/article/016/0002231007?sid=101,4,20231128
"""1분 만에 깊고 진한 육수 완성""…홈앤쇼핑 '백설 1분링' 론칭",https://n.news.naver.com/mnews/article/421/0007202401?sid=101,4,20231128
"코웨이 환경기술연구소, 22년 연속 KOLAS 공인시험기관 인정",https://n.news.naver.com/mnews/article/421/0007202376?sid=101,4,20231128
"덕양산업, 현대자동차 NX5 차종 Door Trim 수주 성공",https://n.news.naver.com/mnews/article/029/0002839778?sid=101,2,20231128
"한진, 패션 전시 특화 물류로 국내 브랜드 해외진출 지원",https://n.news.naver.com/mnews/article/421/0007202370?sid=101,2,20231128
"유한킴벌리 ""도시숲 조성에 크리넥스 밤부케어 화장지 매출 1%기부""",https://n.news.naver.com/mnews/article/421/0007202351?sid=101,4,20231128
"""폐업·매각 할 수밖에""…中企업계 '기업승계 지원법안' 통과 촉구",https://n.news.naver.com/mnews/article/421/0007202349?sid=101,4,20231128
“높은 상속세 때문에 기업 뺏앗길 판” 세제지원법 국회 통과 촉구 나선 中企 대표들,https://n.news.naver.com/mnews/article/016/0002230942?sid=101,4,20231128
"中企·소상공인들, 외국인력 증원 반색…""숨통 좀 트겠네요""",https://n.news.naver.com/mnews/article/421/0007202322?sid=101,4,20231128
"신세계까사, 크리스마스 맞이 까사미아 홈데코 신제품 출시",https://n.news.naver.com/mnews/article/009/0005221640?sid=101,4,20231128
中企업계 “기업승계 지원법안 연내 국회 통과돼야”,https://n.news.naver.com/mnews/article/030/0003160733?sid=101,3,20231128
"반려동물 유전병 검사 피터페터, GSA 데모데이 대상 수상",https://n.news.naver.com/mnews/article/008/0004967139?sid=101,4,20231128
트래블룰 솔루션 '코드' 정보보안 경영시스템 국제인증 획득,https://n.news.naver.com/mnews/article/648/0000021350?sid=101,4,20231128
"아이포트폴리오, '동남아 영어 교육' 진출…""리딩앤 판매""",https://n.news.naver.com/mnews/article/003/0012235179?sid=101,4,20231128
"""6.7L 스테인리스 수조 장착""…쿠쿠전자 '아이편한 가습기 7S' 출시",https://n.news.naver.com/mnews/article/421/0007202289?sid=101,4,20231128
"LX하우시스, '건물 일체형 태양광발전 시스템' 공개",https://n.news.naver.com/mnews/article/008/0004967137?sid=101,4,20231128
"코웨이 환경기술연구소, 22년 연속 한국인정기구(KOLAS) 공인시험기관 인정",https://n.news.naver.com/mnews/article/016/0002230922?sid=101,4,20231128
"안동 중구동 58년 지킨 서점 '교학사'…""백년가게 꿈꾼다""",https://n.news.naver.com/mnews/article/003/0012235129?sid=101,4,20231128
[2023 중소기업우수제품]드비샤 'Y존 케어 여성 언더웨어',https://n.news.naver.com/mnews/article/030/0003160720?sid=101,4,20231128
[2023 중소기업우수제품]어반랩스 '데이풀 호박즙 아르기닌',https://n.news.naver.com/mnews/article/030/0003160717?sid=101,4,20231128
"브릿지코드, 비상주사무실 결합상품 코워크브릿지 출시",https://n.news.naver.com/mnews/article/003/0012235118?sid=101,4,20231128
"박정언 르오에스 대표 ""서울 대표 뷰티 브랜드 될 터""",https://n.news.naver.com/mnews/article/014/0005106932?sid=101,4,20231128
"YBM, 글로벌 필기앱 굿노트와 AI 교육 콘텐츠 협력 MOU",https://n.news.naver.com/mnews/article/421/0007202168?sid=101,0,20231128
"""건축물 탄소저감 기술 공개""…LX하우시스 '기후테크 콘퍼런스' 참가",https://n.news.naver.com/mnews/article/421/0007202155?sid=101,3,20231128
"""AI기술로 똑똑하게 문서관리""…딥서치, '마이노트' 출시",https://n.news.naver.com/mnews/article/003/0012235038?sid=101,0,20231128
"중기, 기업승계 지원법 통과 촉구…""폐업땐 경제적 손실""",https://n.news.naver.com/mnews/article/648/0000021349?sid=101,4,20231128
"중기중앙회 ""기업승계 지원법안 연내 국회 통과해야""(종합)",https://n.news.naver.com/mnews/article/001/0014358120?sid=101,4,20231128
귀뚜라미 '여성소비자가 뽑은 좋은 기업 대상' 23년 연속 선정,https://n.news.naver.com/mnews/article/421/0007202084?sid=101,4,20231128
"유한킴벌리, 크리넥스 밤부케어 화장지 매출 1% 도시숲 조성 위해 기부",https://n.news.naver.com/mnews/article/011/0004267197?sid=101,4,20231128
"조달청, 우수조달물품 계약 조건 개정…""민생·기업 살린다""",https://n.news.naver.com/mnews/article/001/0014358114?sid=101,3,20231128
"바이오 리더스 포럼 성료…""바이오테크 글로벌 빌드업 지원""",https://n.news.naver.com/mnews/article/008/0004967101?sid=101,4,20231128
중기중앙회 '증여세 연부연납 기간 20년으로 확대 촉구',https://n.news.naver.com/mnews/article/421/0007202075?sid=101,4,20231128
기자회견 나선 중소기업계 '기업승계활성화 법안 국회 통과 촉구',https://n.news.naver.com/mnews/article/421/0007202072?sid=101,4,20231128
중기중앙회 '기업승계활성화 법안 국회 통과 촉구',https://n.news.naver.com/mnews/article/421/0007202068?sid=101,4,20231128
'기업승계 통해 장수기업 많아지면 세수는 증가할 것',https://n.news.naver.com/mnews/article/421/0007202067?sid=101,4,20231128
중소기업계 '기업승계 세법 개정안 국회 통과 촉구',https://n.news.naver.com/mnews/article/421/0007202064?sid=101,4,20231128
"쿠쿠전자, 대용량 스테인리스 수조 장착 아이편한 가습기 7S 출시",https://n.news.naver.com/mnews/article/009/0005221595?sid=101,4,20231128
“퇴근했어? 음쓰버려” 남편들 해방되나…‘시성비’ 가전∙서비스가 뜬다,https://n.news.naver.com/mnews/article/009/0005221592?sid=101,4,20231128
"""홈파티에 딱""…신세계까사, 테이블웨어 최대 20% 할인",https://n.news.naver.com/mnews/article/003/0012234953?sid=101,4,20231128
중소기업인들 '기업승계활성화 법안 국회 통과 촉구',https://n.news.naver.com/mnews/article/421/0007202054?sid=101,4,20231128
"""20% 할인""…신세계까사, 연말 홈파티 테이블웨어·소품 출시",https://n.news.naver.com/mnews/article/421/0007202052?sid=101,4,20231128
중소기업 CEO 고령화 '기업승계활성화 방안 조속한 국회 통과 촉구',https://n.news.naver.com/mnews/article/421/0007202049?sid=101,4,20231128
"""6.7ℓ 스테인리스 수조 장착""…아이편한 가습기 7S 출시",https://n.news.naver.com/mnews/article/003/0012234931?sid=101,4,20231128
"""학습동기·보상 부여""…리틀홈런, 홈바타·콘 서비스 운영",https://n.news.naver.com/mnews/article/003/0012234929?sid=101,4,20231128
"캔디데이트, 과학벨트 액셀러레이팅 지원사업 참여기업 팁스 최종 선정",https://n.news.naver.com/mnews/article/018/0005627957?sid=101,4,20231128
구글·애플·아마존 제친 K-슬립테크...'꿀잠 협업' 대기업들 줄섰다,https://n.news.naver.com/mnews/article/008/0004967079?sid=101,4,20231128
"유한킴벌리, 크리넥스 밤부케어 화장지 매출 1% '도시숲 조성' 기부",https://n.news.naver.com/mnews/article/008/0004967077?sid=101,4,20231128
"""현장 목소리 반영""…우아한청년들 '배달고수 클럽 연말편' 진행",https://n.news.naver.com/mnews/article/421/0007201939?sid=101,4,20231128
"리브랜딩 '스파크플러스'…""웹사이트, 매거진 형태 개편""",https://n.news.naver.com/mnews/article/003/0012234857?sid=101,4,20231128
"귀뚜라미, '여성소비자가 뽑은 좋은기업' 23년연속 선정",https://n.news.naver.com/mnews/article/003/0012234854?sid=101,4,20231128
"TIPA, '대국민 혁신아이디어' 공모전…""수상작 4건 선정""[중기소식]",https://n.news.naver.com/mnews/article/003/0012234852?sid=101,4,20231128
"""탈모 감추고 스타일도 해결""…하이모, 신제품 가발 출시",https://n.news.naver.com/mnews/article/003/0012234848?sid=101,4,20231128
"오스템임플란트, 3분기 누적 매출 9000억",https://n.news.naver.com/mnews/article/016/0002230811?sid=101,4,20231128
"전기차 급속 충전 워터, '로드 777' 서해안 국도에 충전소 연다",https://n.news.naver.com/mnews/article/011/0004267151?sid=101,4,20231128
"중기 2세의 호소…""기업승계 지원법, 연내 국회통과해야""",https://n.news.naver.com/mnews/article/003/0012234768?sid=101,4,20231128
"중소기업계 ""기업승계 지원법안 연내 국회 통과 절실""",https://n.news.naver.com/mnews/article/018/0005627922?sid=101,4,20231128
"중기중앙회 ""기업승계 지원법안 연내 국회 통과해야""",https://n.news.naver.com/mnews/article/001/0014357922?sid=101,4,20231128
"중소기업계 ""기업승계 지원법안 연내 국회 통과 절실""",https://n.news.naver.com/mnews/article/277/0005346911?sid=101,4,20231128
"""中企 경영인 고령화 심화""…기업승계 지원법안 국회 통과 촉구",https://n.news.naver.com/mnews/article/421/0007201889?sid=101,4,20231128
